Geography,Date Interval,Date,Units,0 grams per kilometre,1 to 50 grams per kilometre,51 to 75 grams per kilometre,76 to 90 grams per kilometre,91 to 100 grams per kilometre,101 to 110 grams per kilometre,111 to 130 grams per kilometre,131 to 150 grams per kilometre,151 to 170 grams per kilometre,171 to 190 grams per kilometre,191 to 225 grams per kilometre,226 to 255 grams per kilometre,Over 255 grams per kilometre,Unknown,Total,Average reported emissions
Scotland,Monthly,Nov-13,Thousands,[low],[low],0,0.2,1.7,2.1,5,2.9,1.4,0.4,0.2,0.1,[low],[low],14.1,127.3
Scotland,Monthly,Dec-13,Thousands,[low],[low],0,0.2,1,1.3,4,2.3,1.1,0.3,0.2,0.1,[low],[low],10.5,129.3
Scotland,Monthly,Jan-14,Thousands,[low],[low],0,0.3,1.3,1.8,5.1,2.3,1.3,0.3,0.2,0.1,[low],[low],12.8,126.9
Scotland,Monthly,Feb-14,Thousands,[low],[low],0,0.1,0.7,0.7,2,1,0.3,0.1,0.1,[low],[low],[low],5,124.1
Scotland,Monthly,Mar-14,Thousands,0.1,[low],0,0.7,5.9,5.7,18.1,7.7,3.5,0.9,0.9,0.2,0.1,[low],43.9,125.9
Scotland,Monthly,Apr-14,Thousands,0.1,[low],[low],0.4,2.2,2.4,5.8,2.9,1.5,0.3,0.3,0.1,[low],[low],15.9,125.2
Scotland,Monthly,May-14,Thousands,[low],[low],[low],0.4,2.6,2.5,6.9,3,1.5,0.4,0.3,0.1,0.1,[low],17.9,124.9
Scotland,Monthly,Jun-14,Thousands,[low],[low],[low],0.4,2.5,2.9,7.5,3.4,1.5,0.5,0.3,0.1,[low],0.1,19.3,124.7
Scotland,Monthly,Jul-14,Thousands,[low],[low],[low],0.3,2.1,2.2,5.4,2.4,1.1,0.4,0.2,[low],[low],0.1,14.3,123.8
Scotland,Monthly,Aug-14,Thousands,[low],[low],[low],0.1,0.9,1.1,2.4,1.1,0.5,0.1,[low],[low],[low],0.1,6.5,122.2
Scotland,Monthly,Sep-14,Thousands,0.1,0.1,[low],1.4,5.4,7,16.2,6.6,3.3,1,0.7,0.2,0.1,0.1,42.1,123.5
Scotland,Monthly,Oct-14,Thousands,[low],0.1,[low],0.5,2.3,3.1,5.7,2.5,1.3,0.4,0.2,0.1,[low],[low],16.2,122.8
Scotland,Monthly,Nov-14,Thousands,[low],[low],[low],0.5,2.2,2.8,5.2,2.4,1.3,0.2,0.3,0.1,[low],[low],15.2,122.5
Scotland,Monthly,Dec-14,Thousands,0.1,[low],[low],0.4,1.6,2.5,4.5,2.2,1.3,0.3,0.2,0.1,[low],0.1,13.3,123.7
Scotland,Monthly,Jan-15,Thousands,[low],0.1,[low],0.2,1.9,2.2,4.6,2.1,0.9,0.3,0.2,0.1,[low],[low],12.6,123.1
Scotland,Monthly,Feb-15,Thousands,[low],[low],[low],0.1,0.8,0.9,2.3,1,0.4,0.1,0.1,[low],[low],[low],5.8,121.5
Scotland,Monthly,Mar-15,Thousands,0.1,0.2,0.1,1.1,6.2,8,16.7,7.1,3.6,1.1,0.7,0.2,0.1,0.1,45.1,122.8
Scotland,Monthly,Apr-15,Thousands,[low],[low],0.1,0.4,2.4,3.1,4.7,2.7,1.3,0.4,0.2,[low],[low],0.1,15.4,122.1
Scotland,Monthly,May-15,Thousands,[low],0.1,[low],0.3,2.3,3.1,5.4,2.9,1.5,0.4,0.1,0.1,[low],0.1,16.4,123.4
Scotland,Monthly,Jun-15,Thousands,0.1,0.1,[low],1,3.1,5,6.4,3.7,1.5,0.5,0.2,0.1,[low],0.1,21.7,120
Scotland,Monthly,Jul-15,Thousands,[low],0.1,[low],0.3,1.9,3.2,4.2,2.3,1,0.4,0.2,[low],[low],0.1,13.7,121.8
Scotland,Monthly,Aug-15,Thousands,[low],[low],[low],0.2,0.9,1.6,2.1,1.2,0.4,0.2,0.1,[low],[low],0.1,6.7,121.7
Scotland,Monthly,Sep-15,Thousands,0.1,0.1,[low],1.2,6.3,10.9,14.6,6.5,2.5,0.8,0.4,0.1,0.1,0.1,43.7,119.4
Scotland,Monthly,Oct-15,Thousands,[low],[low],[low],0.3,1.6,3.3,4.4,2.3,1,0.3,0.2,[low],[low],0.1,13.6,121.9
Scotland,Monthly,Nov-15,Thousands,[low],0.1,[low],0.4,2.4,3.2,5.2,2.5,0.8,0.3,0.2,[low],[low],0.1,15.2,120
Scotland,Monthly,Dec-15,Thousands,0.1,[low],[low],0.3,1.8,2.7,3.8,2.1,0.7,0.3,0.2,[low],[low],0.1,12,120.6
Scotland,Monthly,Jan-16,Thousands,[low],0.1,[low],0.3,1.6,3.1,4.4,1.9,0.8,0.3,0.1,[low],[low],0.1,12.8,121
Scotland,Monthly,Feb-16,Thousands,[low],[low],[low],0.1,0.9,1.4,2,0.9,0.3,0.1,[low],[low],[low],0.1,5.9,119.9
Scotland,Monthly,Mar-16,Thousands,0.2,0.2,0.1,0.9,5.8,12.1,16.7,6.3,2.3,0.9,0.5,0.1,0.1,0.1,46.3,119.5
Scotland,Monthly,Apr-16,Thousands,[low],0.1,[low],0.3,2,3.4,5,2.3,0.9,0.4,0.2,[low],[low],0.1,14.7,121.4
Scotland,Monthly,May-16,Thousands,[low],[low],[low],0.3,2.8,4,5.9,2.2,0.9,0.4,0.2,[low],[low],0.1,16.9,119.6
Scotland,Monthly,Jun-16,Thousands,[low],0.1,[low],0.4,2.8,4.9,7.2,2.9,1.1,0.4,0.2,[low],0.1,0.1,20.2,119.9
Scotland,Monthly,Jul-16,Thousands,[low],0.1,[low],0.2,1.6,3.1,4.2,2.1,0.6,0.3,0.1,[low],[low],0.1,12.5,120.5
Scotland,Monthly,Aug-16,Thousands,[low],[low],[low],0.1,1,1.4,2.4,1,0.3,0.1,0.1,[low],[low],0.1,6.6,119.7
Scotland,Monthly,Sep-16,Thousands,0.1,0.1,0.1,1.1,5.7,10.2,16.7,6.2,1.8,0.8,0.4,0.1,0.1,0.1,43.6,119.1
Scotland,Monthly,Oct-16,Thousands,[low],0.1,0.1,0.3,1.8,2.7,5.6,2.3,1,0.3,0.1,[low],[low],0.1,14.4,121.7
Scotland,Monthly,Nov-16,Thousands,[low],0.1,[low],0.5,1.9,3.7,5.5,2.4,0.7,0.3,0.1,[low],[low],0.1,15.4,119.7
Scotland,Monthly,Dec-16,Thousands,0.1,[low],[low],0.4,1.7,2.5,4.9,2,0.7,0.3,0.1,[low],[low],[low],12.8,120.9
Scotland,Monthly,Jan-17,Thousands,0.1,0.1,[low],0.5,1.6,2.9,4.5,2.2,0.7,0.3,0.1,[low],[low],[low],12.9,119.6
Scotland,Monthly,Feb-17,Thousands,[low],[low],[low],0.1,0.6,1.3,1.9,0.8,0.3,0.1,[low],[low],[low],[low],5.2,119.2
Scotland,Monthly,Mar-17,Thousands,0.2,0.2,0.2,1.4,6.6,10.4,19.9,6.9,2.5,1.2,0.4,0.1,0.1,0.1,50.2,119.5
Scotland,Monthly,Apr-17,Thousands,0.1,0.1,[low],0.2,1.4,2.2,4.8,2.2,0.7,0.3,0.1,[low],[low],[low],12.1,122.3
Scotland,Monthly,May-17,Thousands,0.1,0.1,[low],0.4,1.7,2.8,5.4,2.2,0.8,0.4,0.1,[low],[low],[low],14,120.4
Scotland,Monthly,Jun-17,Thousands,0.1,0.1,0.1,0.6,2.5,4.2,6.9,2.8,1,0.4,0.1,[low],[low],0.1,19,119.1
Scotland,Monthly,Jul-17,Thousands,0.1,0.1,0.1,0.2,1.1,2.3,3.9,1.9,0.7,0.2,0.1,[low],[low],0.1,10.8,121.3
Scotland,Monthly,Aug-17,Thousands,[low],0.1,[low],0.1,0.5,1.4,2.1,1.1,0.3,0.1,[low],[low],[low],0.1,6,120.5
Scotland,Monthly,Sep-17,Thousands,0.1,0.3,0.2,1,4.1,8.9,15.6,6.5,1.9,0.8,0.3,0.1,0.1,0.1,40,119.7
Scotland,Monthly,Oct-17,Thousands,[low],0.1,[low],0.3,1.6,2.7,4.2,2.3,0.6,0.3,0.1,[low],[low],0.1,12.4,120.5
Scotland,Monthly,Nov-17,Thousands,[low],0.1,[low],0.3,1.2,2.5,4.1,2,0.6,0.3,0.2,[low],[low],0.1,11.6,121.8
Scotland,Monthly,Dec-17,Thousands,0.1,0.1,[low],0.1,1.1,2,3.8,1.7,0.6,0.3,0.1,[low],[low],[low],9.9,122.2
Scotland,Monthly,Jan-18,Thousands,[low],0.1,0.1,0.2,1.1,2.1,4.1,1.9,0.7,0.4,0.1,[low],[low],0.1,11,122.1
Scotland,Monthly,Feb-18,Thousands,[low],[low],[low],0.1,0.5,1.1,2.1,1,0.3,0.1,0.1,[low],[low],0.1,5.5,122.1
Scotland,Monthly,Mar-18,Thousands,0.2,0.4,0.2,0.8,4,8.6,14.8,6.8,2.3,1.1,0.4,0.1,0.1,[low],39.8,121.2
Scotland,Monthly,Apr-18,Thousands,0.1,0.1,[low],0.3,1,2.2,4.7,2.4,0.8,0.4,0.2,[low],0.1,0.1,12.5,123.7
Scotland,Monthly,May-18,Thousands,0.1,0.2,0.1,0.4,1.3,3.2,6.1,2.8,1,0.4,0.2,[low],0.1,0.1,15.9,121.9
Scotland,Monthly,Jun-18,Thousands,0.1,0.2,0.1,0.4,1.3,3.3,7,3,1.3,0.6,0.2,[low],0.1,0.1,17.7,123.3
Scotland,Monthly,Jul-18,Thousands,0.1,0.1,0.1,0.3,1.1,1.9,4.9,2,0.8,0.3,0.1,[low],[low],0.1,11.7,122.1
Scotland,Monthly,Aug-18,Thousands,0.1,0.1,[low],0.2,0.6,1.3,2.9,1.1,0.5,0.2,0.1,[low],[low],0.1,7.2,122.1
Scotland,Monthly,Sep-18,Thousands,0.1,0.2,0.1,0.8,2.3,3.8,13.2,5.8,3.3,1,0.6,0.1,0.1,0.1,31.2,126.9
Scotland,Monthly,Oct-18,Thousands,0.1,0.1,0.1,0.3,0.8,1.6,5.2,2.3,1.4,0.4,0.2,[low],[low],0.1,12.5,126
Scotland,Monthly,Nov-18,Thousands,0.1,0.1,0.1,0.3,0.6,1.7,5.1,2.4,1.4,0.4,0.2,0.1,[low],0.1,12.6,126.9
Scotland,Monthly,Dec-18,Thousands,0.1,0.1,0.1,0.2,0.4,1.7,3.8,1.9,1.1,0.4,0.1,[low],[low],[low],10.1,124.8
Scotland,Monthly,Jan-19,Thousands,0.1,0.1,[low],0.3,0.8,1.7,4.5,2.3,1.5,0.3,0.2,[low],0.1,0.1,12.1,126.4
Scotland,Monthly,Feb-19,Thousands,0.1,[low],[low],0.2,0.2,0.9,2.6,1.2,0.8,0.2,0.1,[low],[low],0.1,6.3,126.8
Scotland,Monthly,Mar-19,Thousands,0.3,0.2,0.2,0.7,1.8,4.9,14.8,7.1,3.8,1.3,0.7,0.1,0.1,0.1,36.2,127.8
Scotland,Monthly,Apr-19,Thousands,0.1,0.1,0.1,0.3,0.6,1.8,5.2,2.4,1.4,0.4,0.4,[low],0.1,0.1,12.7,128.4
Scotland,Monthly,May-19,Thousands,0.2,0.1,0.1,0.3,0.6,1.9,5.8,3,1.6,0.5,0.3,[low],0.1,0.1,14.4,128
Scotland,Monthly,Jun-19,Thousands,0.2,0.1,0.1,0.5,0.8,2.4,7.3,3.6,1.7,0.4,0.4,[low],0.1,0.1,17.7,126
Scotland,Monthly,Jul-19,Thousands,0.2,0.1,0.1,0.4,0.4,1.6,4.7,2.3,1.1,0.3,0.2,0.1,0.1,0.1,11.5,125.4
Scotland,Monthly,Aug-19,Thousands,0.2,[low],[low],0.3,0.2,0.9,3.1,1.3,0.8,0.2,0.1,[low],[low],0.1,7.3,124.2
Scotland,Monthly,Sep-19,Thousands,0.5,0.3,0.1,0.6,1.3,3.5,11.5,5.3,3,0.6,0.7,0.1,0.1,0.1,27.7,126.5
Scotland,Monthly,Oct-19,Thousands,0.2,0.1,[low],0.4,0.3,1.5,4.1,2,1.1,0.3,0.2,[low],[low],0.1,10.5,125.7
Scotland,Monthly,Nov-19,Thousands,0.3,0.2,0.1,0.3,0.5,1.8,4.4,2.2,1.4,0.3,0.3,0.1,[low],0.1,11.9,124.8
Scotland,Monthly,Dec-19,Thousands,0.3,0.1,[low],0.2,0.5,1.2,3.7,1.7,1,0.3,0.2,0.1,[low],0.1,9.4,124.3
Scotland,Monthly,Jan-20,Thousands,0.2,0.2,[low],0.5,1.2,1.6,3.4,1.4,0.9,0.3,0.2,[low],0.1,0.1,9.9,119.1
Scotland,Monthly,Feb-20,Thousands,0.1,[low],[low],0.2,0.7,0.8,2,0.7,0.4,0.1,0.1,[low],[low],0.1,5.3,117.9
Scotland,Monthly,Mar-20,Thousands,0.7,0.2,0.1,0.6,2.5,2.8,6.3,2.6,1.7,0.5,0.5,0.1,0.1,[low],18.6,118.4
Scotland,Monthly,Apr-20,Thousands,0.1,[low],0,0,[low],[low],[low],[low],[low],[low],[low],[low],[low],[low],0.1,95.9
Scotland,Monthly,May-20,Thousands,0.1,[low],[low],[low],[low],[low],0.3,0.3,0.1,0.1,0.1,0.1,[low],[low],1.1,139.9
Scotland,Monthly,Jun-20,Thousands,0.4,0.1,[low],[low],[low],0.2,2.4,2.4,1.2,0.7,0.3,0.2,0.1,[low],8.1,137.1
Scotland,Monthly,Jul-20,Thousands,0.5,0.4,[low],[low],[low],0.4,4.1,5.2,2.3,1.5,0.7,0.3,0.1,[low],15.7,139.6
Scotland,Monthly,Aug-20,Thousands,0.4,0.2,[low],[low],[low],0.2,2.1,2.5,1,0.6,0.3,0.1,0.1,0.1,7.6,134.6
Scotland,Monthly,Sep-20,Thousands,1.8,0.6,0.1,[low],0.1,0.9,8.9,8,3.6,2.1,1.2,0.4,0.2,0.1,28,132.7
Scotland,Monthly,Oct-20,Thousands,0.8,0.4,[low],[low],0.1,0.5,3.5,3.8,1.8,1,0.5,0.2,0.1,0.1,12.8,131.8
Scotland,Monthly,Nov-20,Thousands,0.9,0.5,[low],[low],0.1,0.4,3,3.5,1.5,0.7,0.4,0.3,0.1,0.1,11.5,128.2
Scotland,Monthly,Dec-20,Thousands,1.2,0.4,[low],[low],0.2,0.4,2,2.3,1.2,0.6,0.4,0.2,0.1,0.1,9.2,121.2
Scotland,Monthly,Jan-21,Thousands,0.5,0.4,[low],[low],0.1,0.2,2.1,1.6,0.9,0.4,0.3,0.1,0.1,0.1,6.9,127.7
Scotland,Monthly,Feb-21,Thousands,0.2,0.2,[low],0,0.1,0.1,1.2,1.3,0.7,0.3,0.1,[low],[low],0.2,4.4,130.2
Scotland,Monthly,Mar-21,Thousands,1.6,0.9,0.1,[low],0.3,0.6,7,6.2,3.2,1.6,0.7,0.4,0.2,0.1,23,129
Scotland,Monthly,Apr-21,Thousands,0.5,0.5,[low],[low],0.2,0.6,3.8,3.2,1.6,0.8,0.4,0.2,0.1,0.1,12.1,131
Scotland,Monthly,May-21,Thousands,0.6,0.4,[low],[low],0.2,0.5,4.4,3.3,1.8,0.9,0.5,0.2,0.1,0.1,13.1,131.6
Scotland,Monthly,Jun-21,Thousands,0.9,0.6,[low],[low],0.2,0.8,5,3.5,1.8,0.8,0.5,0.2,0.1,0.1,14.4,127
Scotland,Monthly,Jul-21,Thousands,0.6,0.5,[low],[low],0.2,0.6,3.4,2.3,1.3,0.6,0.3,0.2,0.1,0.1,10.2,126.6
Scotland,Monthly,Aug-21,Thousands,0.4,0.2,[low],[low],0.1,0.3,2.2,1.5,0.8,0.3,0.1,0.1,[low],0.1,6.2,124.8
Scotland,Monthly,Sep-21,Thousands,1.9,0.8,0.1,[low],0.3,1.5,7,3.8,2.3,0.9,0.5,0.2,0.1,0.1,19.6,118.7
Scotland,Monthly,Oct-21,Thousands,0.9,0.4,[low],[low],0.1,0.5,3.2,2.2,1,0.5,0.2,0.1,0.1,0.1,9.4,120.7
Scotland,Monthly,Nov-21,Thousands,1.2,0.6,[low],[low],0.2,0.4,3,2.4,0.9,0.5,0.3,0.1,0.1,0.1,9.9,115.3
Scotland,Monthly,Dec-21,Thousands,1.4,0.3,[low],[low],0.1,0.5,3,2.2,0.8,0.3,0.2,0.2,0.1,0.1,9.3,112.1
Scotland,Monthly,Jan-22,Thousands,0.8,0.5,[low],[low],0.1,0.6,3.4,3.1,1.1,0.5,0.3,0.2,0.1,0.1,10.7,124.9
Scotland,Monthly,Feb-22,Thousands,0.5,0.2,[low],[low],0.1,0.3,2.1,1.4,0.6,0.1,0.1,[low],[low],0.1,5.5,118.2
Scotland,Monthly,Mar-22,Thousands,2.3,0.9,0.1,[low],0.3,1.1,6.8,5.2,2.5,0.9,0.5,0.3,0.2,0.1,21.2,120.1
Scotland,Monthly,Apr-22,Thousands,0.7,0.4,[low],[low],0.1,0.5,3.7,2.7,1.2,0.5,0.3,0.1,0.1,0.1,10.6,126.1
Scotland,Monthly,May-22,Thousands,0.9,0.4,[low],[low],0.1,0.5,4.7,2.9,1.3,0.5,0.3,0.1,0.1,0.1,11.8,123.4
Scotland,Monthly,Jun-22,Thousands,1.3,0.5,[low],[low],0.2,0.6,4.2,3.2,1.3,0.6,0.4,0.2,0.1,0.1,12.6,121
Scotland,Monthly,Jul-22,Thousands,0.8,0.4,[low],[low],0.2,0.5,3.2,2.8,1.1,0.6,0.4,0.2,0.1,0.1,10.2,126.3
Scotland,Monthly,Aug-22,Thousands,0.5,0.2,[low],[low],0.2,0.4,3.3,1.7,0.6,0.2,0.2,0.1,[low],0.1,7.5,121.6
Scotland,Monthly,Sep-22,Thousands,2.4,0.8,[low],[low],0.5,1.2,6.6,4.6,1.9,0.7,0.5,0.2,0.1,0.1,19.6,115.7
Scotland,Monthly,Oct-22,Thousands,1.4,0.6,[low],[low],0.3,0.6,4.2,2.7,1,0.4,0.3,0.3,0.1,0.1,11.9,116.3
Scotland,Monthly,Nov-22,Thousands,1.6,0.6,[low],[low],0.2,0.7,3,2.8,1.2,0.4,0.3,0.2,0.1,0.1,11.2,113.9
Scotland,Monthly,Dec-22,Thousands,2,0.5,[low],[low],0.2,0.5,2.2,2.2,0.9,0.3,0.2,0.2,0.1,0.1,9.3,104.5
Scotland,Monthly,Jan-23,Thousands,1,0.6,[low],[low],0.3,0.9,3.1,2.7,1.4,0.6,0.3,0.1,0.1,0.1,11.1,120.3
Scotland,Monthly,Feb-23,Thousands,0.5,0.2,[low],[low],0.1,0.4,2.1,1.6,0.5,0.2,0.1,0.1,[low],0.1,5.9,120.6
Scotland,Monthly,Mar-23,Thousands,3,1.1,[low],0.1,0.4,1.5,7.5,5.9,2,0.7,0.8,0.4,0.2,0.1,23.6,116.1
Scotland,Monthly,Apr-23,Thousands,1.1,0.5,[low],[low],0.2,0.5,4.8,3.5,1.1,0.4,0.3,0.2,0.1,0.1,12.8,120.7
Scotland,Monthly,May-23,Thousands,1.5,0.5,[low],[low],0.2,0.5,4.2,3.4,1.5,0.5,0.3,0.2,0.1,0.1,13.1,119.5
Scotland,Monthly,Jun-23,Thousands,1.7,0.7,[low],[low],0.4,0.6,5.4,4.1,1.7,0.6,0.4,0.2,0.1,0.1,16,117.6
Scotland,Monthly,Jul-23,Thousands,1.3,0.6,[low],[low],0.3,0.7,4.1,2.9,1.3,0.5,0.3,0.2,0.1,0.1,12.4,118
Scotland,Monthly,Aug-23,Thousands,0.8,0.3,[low],[low],0.1,0.4,2.3,1.7,0.7,0.2,0.1,0.1,[low],0.1,6.8,114.9
Scotland,Monthly,Sep-23,Thousands,2.4,1.3,[low],[low],0.4,1.4,9.1,6.1,2.1,0.8,0.6,0.2,0.1,0.1,24.7,117.4
Scotland,Monthly,Oct-23,Thousands,1.2,0.9,[low],[low],0.2,0.8,5.3,3.3,1.2,0.4,0.4,0.1,0.1,0.1,14,117.2
Scotland,Monthly,Nov-23,Thousands,1.2,0.9,[low],[low],0.4,0.9,4.2,3.6,1.3,0.4,0.4,0.1,0.1,0.1,13.5,117
Scotland,Monthly,Dec-23,Thousands,1,0.4,[low],[low],0.2,0.7,3.1,2.8,1.2,0.5,0.3,0.1,0.1,0.1,10.5,121.6
Scotland,Monthly,Jan-24,Thousands,1,0.8,[low],[low],0.2,0.7,3.3,3.8,1.2,0.6,0.3,0.1,0.1,0.1,12.3,120.2
Scotland,Monthly,Feb-24,Thousands,0.5,0.2,[low],[low],0.1,0.4,2,1.9,0.8,0.3,0.1,[low],[low],0.1,6.6,123.2
Scotland,Monthly,Mar-24,Thousands,2.8,1.4,[low],[low],0.5,1.6,8.6,7.5,2.5,1.2,0.8,0.3,0.1,0.1,27.5,118.4
Scotland,Monthly,Apr-24,Thousands,1.1,0.5,[low],[low],0.3,0.7,2.8,2.8,1.1,0.5,0.3,0.1,0.1,0.1,10.4,118.7
Scotland,Monthly,May-24,Thousands,1.7,0.6,[low],0.1,0.6,1,4.1,4.1,1,0.7,0.4,0.1,0.1,0.1,14.5,115.7
Scotland,Monthly,Jun-24,Thousands,1.8,1.1,[low],[low],0.4,1.6,4.2,4.8,1.1,0.5,0.4,0.1,0.1,0.1,16.4,114.6
Scotland,Monthly,Jul-24,Thousands,1.2,0.6,[low],[low],0.4,0.9,3.8,4.1,1,0.6,0.3,0.1,0.1,0.1,13.2,119.8
Scotland,Monthly,Aug-24,Thousands,1,0.3,[low],[low],0.4,0.5,2.2,1.8,0.5,0.3,0.2,0.1,[low],0.1,7.3,112.9
Scotland,Monthly,Sep-24,Thousands,2.9,1.5,[low],[low],0.9,1.8,7.7,6.3,2.2,1.1,0.7,0.2,0.1,0.1,25.5,114.2
Scotland,Monthly,Oct-24,Thousands,1.8,1,[low],[low],0.5,0.7,4,3.1,1,0.5,0.3,0.1,0.1,0.1,13.2,109.8
Scotland,Monthly,Nov-24,Thousands,2.4,1.1,[low],[low],0.4,0.9,3.3,2.5,1,0.5,0.4,0.1,0.1,0.1,12.7,101.9
Scotland,Monthly,Dec-24,Thousands,1.8,0.6,[low],[low],0.2,0.7,2.5,1.9,0.9,0.5,0.3,0.1,0.1,0.1,9.8,106.5
Scotland,Monthly,Jan-25,Thousands,1.7,0.9,[low],[low],0.3,0.8,4.4,2.4,0.8,0.4,0.3,0.1,[low],0.1,12.3,106.7
Scotland,Monthly,Feb-25,Thousands,0.7,0.4,0,[low],0.2,0.5,1.7,1.4,0.6,0.2,0.1,[low],[low],0.1,5.9,111.2
Scotland,Monthly,Mar-25,Thousands,3.7,2,[low],[low],0.9,2.2,9.6,6,2,1.2,1,0.3,0.2,0.1,29.2,110.7
Scotland,Monthly,Apr-25,Thousands,1.5,0.8,[low],[low],0.3,0.7,3.1,2.6,0.8,0.3,0.3,0.1,[low],0.1,10.5,108.8
Scotland,Monthly,May-25,Thousands,1.8,1.1,[low],[low],0.3,0.9,3.6,3.8,0.8,0.5,0.3,0.1,0.1,0.1,13.4,107.8
Scotland,Monthly,Jun-25,Thousands,2.5,1.2,[low],[low],0.4,1.1,6,3.2,1.5,0.5,0.3,0.1,0.1,0.1,17.2,106.5
Scotland,Monthly,Jul-25,Thousands,1.5,1.2,[low],[low],0.3,0.6,3.3,2.5,0.9,0.4,0.3,0.1,0.1,0.1,11.2,106.8
Scotland,Monthly,Aug-25,Thousands,1,0.6,[low],[low],0.2,0.5,2.5,1.6,0.7,0.2,0.2,0.1,[low],0.1,7.7,107.9
Scotland,Monthly,Sep-25,Thousands,4.3,3,[low],[low],1.6,1.9,9.3,5.5,2.4,0.9,0.7,0.2,0.1,0.1,30,102.9
Scotland,Monthly,Oct-25,Thousands,2,1.4,[low],[low],0.5,0.6,3.7,2.4,1.2,0.3,0.3,0.1,0.1,0.1,12.7,101.7
Scotland,Monthly,Nov-25,Thousands,2,1.2,[low],[low],0.5,0.8,3.2,2.1,1.1,0.3,0.3,0.1,[low],0.1,11.9,101.2
Scotland,Monthly,Dec-25,Thousands,2,0.7,0.1,[low],0.4,0.5,2.7,2.3,1.1,0.4,0.3,0.1,[low],0.1,10.8,103.6
Scotland,Monthly,Jan-26,Thousands,1.6,1.2,0.1,0.1,0.5,0.7,3.1,2,1.3,0.3,0.3,0.1,[low],0.1,11.4,104.4
Scotland,Monthly,Feb-26,Thousands,0.9,0.7,0.1,0.1,0.3,0.3,1.6,1.4,0.8,0.2,0.2,[low],[low],0.1,6.6,104.6
Scotland,Monthly,Mar-26,Thousands,5.3,2.6,0.2,0.2,1.2,2.1,9.3,5.6,2.6,0.9,0.9,0.3,0.1,0.1,31.3,102.9
Wales,Annual,2001,Thousands,0,[low],0,[low],[low],0,1.7,17.5,21.7,14.7,7.9,3.7,2.4,26.1,95.7,172.6
Wales,Annual,2002,Thousands,[low],[low],0,0,0,0.2,4.3,23.4,29.1,17.6,10.7,4.3,2.7,8.2,100.3,169.8
Wales,Annual,2003,Thousands,0,0,0,[low],0,0.4,5.3,30.9,25.3,16.1,10.5,3.9,3.1,4.8,100.3,167.7
Wales,Annual,2004,Thousands,0,0,0,[low],0,0.5,6.8,30.2,26.4,16.2,10.9,3.8,3.6,3.9,102.3,167.5
Wales,Annual,2005,Thousands,[low],0,0,[low],0,0.8,7.5,25.7,26.2,14.9,9.6,3.3,2.7,2.5,93.4,165.9
Wales,Annual,2006,Thousands,0,0,[low],0,0,2.1,8.1,26.4,24,14,8.7,2.7,2.7,2,90.7,163.5
Wales,Annual,2007,Thousands,0,0,0,0,0,2.6,9,28.2,23.8,14.1,7.9,2,2.2,1.6,91.4,160.7
Wales,Annual,2008,Thousands,[low],0,0,[low],0.1,3.1,11.5,27,19.1,11.4,5.2,0.9,1.4,1.2,80.8,154.8
Wales,Annual,2009,Thousands,[low],0,0,0.1,0.6,5.4,18,25.5,15.5,7.1,3.7,0.8,0.8,0.8,78.4,146
Wales,Annual,2010,Thousands,[low],0,0,0.2,1.1,5.7,24.4,21.9,12.4,5,2.8,0.9,0.5,0.6,75.4,141
Wales,Annual,2011,Thousands,[low],0,0,0.1,2,8.2,22.6,19.6,9.2,3.1,1.6,0.8,0.2,0.4,67.7,135.7
Wales,Annual,2012,Thousands,[low],[low],[low],0.6,5.5,8.8,26.9,18.5,6.9,2.7,1.2,0.7,0.2,0.4,72.4,131.2
Wales,Annual,2013,Thousands,0.1,[low],[low],1,11.7,11,31.2,18.3,7.1,2,1.1,0.5,0.2,0.4,84.6,126.4
Wales,Annual,2014,Thousands,0.2,0.2,[low],1.6,14.3,14.3,33.2,17.8,7,1.5,1.4,0.3,0.2,0.4,92.3,123.6
Wales,Annual,2015,Thousands,0.3,0.5,0.2,1.8,14.9,18.5,32.6,15.9,5.9,1.8,1,0.2,0.2,0.6,94.2,120.7
Wales,Annual,2016,Thousands,0.3,0.3,0.2,2,14.1,19.9,33.9,14.3,4.5,1.7,1,0.2,0.2,0.7,93.3,119.6
Wales,Annual,2017,Thousands,0.4,0.4,0.4,1.7,11.1,17.7,30.7,13.2,4.7,2,0.7,0.2,0.2,0.6,83.8,120.5
Wales,Annual,2018,Thousands,0.3,0.4,0.3,1.5,7.9,14.1,31,14.6,6.1,2.3,1.1,0.2,0.3,0.7,80.8,123.7
Wales,Annual,2019,Thousands,0.8,0.3,0.1,2.2,4.8,10.1,31.3,17,8.7,2.3,1.5,0.2,0.3,0.6,80.2,127.2
Wales,Annual,2020,Thousands,2.3,0.9,0.1,0.7,3.5,4.3,17.7,15.8,8.5,3.2,1.8,0.7,0.4,0.6,60.5,130.2
Wales,Annual,2021,Thousands,3.7,1.7,0.2,0.1,1.1,2.7,18,16.9,7.2,3,1.6,0.7,0.4,0.8,58,128.1
Wales,Annual,2022,Thousands,5.5,1.9,0.2,0.1,1.4,3.5,17.7,16.3,6.2,2.4,1.5,0.8,0.4,0.7,58.5,121.9
Wales,Annual,2023,Thousands,5.6,2.4,0.1,[low],1.7,4.4,21.9,18.4,6.8,2.6,1.7,0.9,0.5,0.8,67.8,122.4
